"slug";"name";"website";"country";"city";"ror";"lat";"lon";"type";"is_tenant";"software_count";"project_count";"logo"
"heidelberg-university";"Heidelberg University";"http://www.uni-heidelberg.de/index_e.html";"Germany";"Heidelberg";"https://ror.org/038t36y30";49.40768;8.69079;"Education";"no";1;1;"https://research-software-directory.org/image/rpc/get_image?uid=cccf662a37caefb4c3dcb9cbf0047e86f6f291cc"
"eindhoven-university-of-technology";"Eindhoven University of Technology";"https://www.tue.nl/en/";"Netherlands";"Eindhoven";"https://ror.org/02c2kyt77";51.44083;5.47778;"Education";"no";10;12;"https://research-software-directory.org/image/rpc/get_image?uid=1c2447e76482f0708c80db03649a6148c5521206"
"eli-lilly-united-states";"Eli Lilly (United States)";"http://www.lilly.com/";"United States";"Indianapolis";"https://ror.org/01qat3289";39.76838;-86.15804;"Company";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=3cdf1f0600529a71fdbd448d829ed712ab68c4bd"
"health-holland";"Health Holland";"https://www.health-holland.com/";"Netherlands";"The Hague";"https://ror.org/056cwr036";52.07667;4.29861;"Healthcare";"no";0;5;"https://research-software-directory.org/image/rpc/get_image?uid=306acbcabca68094b7f8403742d0cd4f47b6efaa"
"uni-research-norway";"Uni Research (Norway)";"http://uni.no/en/";"Norway";"Bergen";"https://ror.org/016tr2j79";60.384377;5.333241;"Company";"no";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=ce5ceb42cc8f3d7d416f4215db63480eb3bf1d33"
"tno";"TNO";"http://www.tno.nl/";"Netherlands";"Delft";"https://ror.org/01bnjb948";52.00667;4.35556;"Nonprofit";"no";1;6;"https://research-software-directory.org/image/rpc/get_image?uid=ce331ac98111c4f676780c3e6b9ed252042a3c60"
"odissei";"ODISSEI";"https://odissei-data.nl/en/";"Netherlands";"Rotterdam";"https://ror.org/03m8v6t10";51.915855;4.52618;"Facility";"no";3;13;"https://research-software-directory.org/image/rpc/get_image?uid=e216fcf8d07980eaba1ea328c3f8fb5b4f17c61e"
"integrated-carbon-observation-system";"Integrated Carbon Observation System";"https://www.icos-ri.eu/";"Finland";"Helsinki";"https://ror.org/01d0fc168";60.204638;24.961622;"Other";"yes";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=f8df04b45421ae010f29ad424d9d142daf3c80d6"
"imperial-college-london";"Imperial College London";"http://www.imperial.ac.uk";"United Kingdom";"London";"https://ror.org/041kmwe10";51.50853;-0.12574;"Education";"no";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=03e09e92184d301f281da70a6cebb9ed93c78e50"
"potree";"Potree";"http://potree.org";"International";;;;;;"no";2;0;"https://research-software-directory.org/image/rpc/get_image?uid=69ad71e03f6bf70ee59f2ac3f52b9f0038caef7a"
"oci-nitrogen";"OCI Nitrogen";"http://ocinitrogen.com/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=4b6ca5e943bded5a89b0ae5c6a41f1f799d4aaf2"
"cybera";"Cybera";"https://www.cybera.ca/";"Canada";;;;;;"no";2;0;"https://research-software-directory.org/image/rpc/get_image?uid=f220ed3a6de1f7280109955cf1eff6f33f735015"
"university-of-manitoba";"University of Manitoba";"http://umanitoba.ca/";"Canada";"Winnipeg";"https://ror.org/02gfys938";49.8844;-97.14704;"Education";"no";2;0;"https://research-software-directory.org/image/rpc/get_image?uid=e236ceca276594d63a999bd307ab2f94cac73aef"
"foresight-intelligence-johannes-gabriel-und-martin-frohlich-gbr";"Foresight Intelligence Johannes Gabriel und Martin Fröhlich GbR";"https://www.foresightintelligence.de/";"Germany";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=6d6749000d968e5364c4b0999ddcbad692d6e34e"
"elixir";"ELIXIR";"https://elixir-europe.org";"United Kingdom";"Hinxton";"https://ror.org/044rwnt51";52.08529;0.18198;"Other";"no";3;1;"https://research-software-directory.org/image/rpc/get_image?uid=6fb18c1646fc4ce1aff474dfe2bda0696811d29e"
"ku-leuven";"KU Leuven";"http://www.kuleuven.be/english";"Belgium";"Leuven";"https://ror.org/05f950310";50.87959;4.70093;"Education";"no";0;2;"https://research-software-directory.org/image/rpc/get_image?uid=920d7e85650a8ce33dd32db8464cce8484cb5215"
"nanyang-technical-university";"Nanyang Technical University";"http://www.ntu.edu.sg";"Singapore";"Singapore";"https://ror.org/02e7b5302";1.28967;103.85007;"Education";"no";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=3695eaa3afac89b908fc143d8a0c32001c3bfa57"
"philips";"Philips";;"Netherlands";"Amsterdam";"https://ror.org/02p2bgp27";52.37403;4.88969;"Company";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=f3e5e1b31fe5dba544351a5ca43ff70958bb3edf"
"campussea-cooperative";"Campus@Sea Cooperative";"https://www.campusatsea.nl/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=d74d11f3e71fc3ff851290c9e010140d069a4895"
"scottish-association-for-marine-science";"Scottish Association For Marine Science";"http://www.sams.ac.uk/";"United Kingdom";"Oban";"https://ror.org/04ke6ht85";56.41535;-5.47184;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=52c522d7435664406209bd81b0f3c0cefc10df37"
"swi-prolog-solutions-bv";"SWI-Prolog Solutions b.v.";"http://swi-prolog.com/about.html";"Netherlands";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=8ca7ebe8f045099af1a35f3da0ec0208755d917a"
"forschungszentrum-julich";"Forschungszentrum Jülich";"https://www.fz-juelich.de";"Germany";"Jülich";"https://ror.org/02nv7yv05";50.92149;6.36267;"Facility";"no";3;1;"https://research-software-directory.org/image/rpc/get_image?uid=83fbcb1ec710fc8373a57154655afe89e6f712af"
"meteo-france";"Météo-France";"http://www.meteofrance.com/accueil";"France";"Toulouse";"https://ror.org/0233st365";43.60426;1.44367;"Other";"no";0;2;"https://research-software-directory.org/image/rpc/get_image?uid=ba2c7fcafd2f6c13bab2bc977a8c930138cabddd"
"piedmont-epidemiological-service-sepi";"Piedmont Epidemiological Service (SEPI)";"https://www.epi.piemonte.it/";"Italy";;;;;;"no";1;1;"https://research-software-directory.org/image/rpc/get_image?uid=963c0dba759c801e3ebfdef378eaefb743de6663"
"university-of-cantabria";"University of Cantabria";"http://web.unican.es/";"Spain";"Santander";"https://ror.org/046ffzj20";43.46472;-3.80444;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=47ae15aec092ab2158fde6ef78bfd4500e6f2279"
"stockholm-university";"Stockholm University";"https://www.su.se";"Sweden";"Stockholm";"https://ror.org/05f0yaq80";59.32938;18.06871;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=146ca9f6487f5c77627050caee1d0753014e59c4"
"hesso-university-of-applied-sciences-and-arts";"HES.SO University of Applied Sciences and Arts";;"Switzerland";"Delémont";"https://ror.org/01xkakk17";47.36493;7.34453;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=b8ae7ceb0d5cc99f2cb7c021d5574b507c7a1358"
"research-institute-of-the-mcgill-university-health-center";"Research Institute of the McGill University Health Center";"https://muhc.ca/research";"Canada";;;;;;"no";3;0;"https://research-software-directory.org/image/rpc/get_image?uid=ea0066a361f0558be83bfcf3eb728ea5540795b1"
"ing-bank";"ING Bank";"http://www.ing.com/en.htm";"Netherlands";"Amsterdam";"https://ror.org/059et9981";52.350636;4.879307;"Other";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=1b546d0f6737c25e946bc05a8fd7082e213a81c2"
"clearpeaks";"ClearPeaks";"https://www.clearpeaks.com";"Spain";;;;;;"no";0;0;
"inmark";"INMARK";;"Spain";"Madrid";"https://ror.org/01kkw3w51";40.48964;-3.685813;"Company";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=82314a7cff46ce7d30086805ee4241a4a2d57658"
"niod-institute-for-war-holocaust-and-genocide-studies";"NIOD Institute for War, Holocaust and Genocide Studies";"http://www.niod.nl/";"Netherlands";"Amsterdam";"https://ror.org/05he87q93";52.368916;4.886349;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=c11e82f849757ab4ae7e05cf6cbc0824d2d25520"
"commit";"COMMIT";"http://www.commit-nl.nl/";"Netherlands";"Amsterdam";"https://ror.org/031m0hs53";52.35458;4.955932;"Other";"no";0;2;"https://research-software-directory.org/image/rpc/get_image?uid=9228166be21bc94267afd14071b9ae47bbe15d55"
"institute-of-geomatics-boku";"Institute of Geomatics, BOKU";"https://www.boku.ac.at/en/rali/geomatics";"Austria";"Vienna";"https://ror.org/057ff4y42";48.20849;16.37208;"Education";"no";1;0;
"city-university-of-london";"City University of London";;"United Kingdom";"London";"https://ror.org/04489at23";51.50853;-0.12574;"Education";"no";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=dff3e41f4da6380b3ff6a6d6732029a4ec842bd0"
"universite-du-quebec-a-trois-rivieres";"Université du Québec à Trois-Rivières";"http://www.uqtr.ca/";"Canada";"Trois-Rivières";"https://ror.org/02xrw9r68";46.34515;-72.5477;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=08d711f121299ab6d4288432b98eecbc0df93b26"
"university-of-notre-dame";"University of Notre Dame";"https://www.nd.edu/";"United States";"Notre Dame";"https://ror.org/00mkhxb43";41.70019;-86.23793;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=e3173c67cf73a25638e288506544ba63d7cd84f9"
"norwegian-meteorological-institute";"Norwegian Meteorological Institute";"http://met.no";"Norway";"Oslo";"https://ror.org/001n36p86";59.91273;10.74609;"Government";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=15631995fe0fa8c9cec0b372bb9c16ae5f9c302f"
"institute-of-world-economy-and-international-relations";"Institute of World Economy and International Relations";"http://www.imemo.ru/en";"Russia";"Moscow";"https://ror.org/04jqmw447";55.674734;37.561162;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=d01ec12f2a6f07f43c17fc7bc8a82de00b459d3a"
"monetdb-solutions";"MonetDB Solutions";"http://monetdbsolutions.com/";"Netherlands";;;;;;"no";0;4;"https://research-software-directory.org/image/rpc/get_image?uid=c2a666aa9b6213cff63255ebac096eec0216581f"
"porous-materials-engineering-and-analysis-lab";"Porous Materials Engineering and Analysis Lab ";"http://pmeal.com/";;;;;;;"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=7d54bcac7690cbb74437855e9d23e07ce00207c9"
"surf";"SURF";"https://www.surf.nl/";"Netherlands";"Utrecht";"https://ror.org/009vhk114";52.09083;5.12222;"Other";"no";2;19;"https://research-software-directory.org/image/rpc/get_image?uid=ba2277158879fce775980dab00bd505e70e8cdb2"
"port-of-rotterdam-authority";"Port of Rotterdam Authority";"https://www.portofrotterdam.com/en";"Netherlands";"Rotterdam";"https://ror.org/05rzqb565";51.904919;4.484504;"Government";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=f1240913aab15bb20837151f8fcb7df288f140f9"
"eu-horizon-2020";"EU Horizon 2020";;"Belgium";"Brussels";"https://ror.org/019w4f821";50.85045;4.34878;"Government";"no";0;15;"https://research-software-directory.org/image/rpc/get_image?uid=c34f028893f6bac80da047eafc09ab3ee528ff86"
"flemish-institute-for-technological-research";"Flemish Institute for Technological Research";"https://vito.be/en";"Belgium";"Mol";"https://ror.org/04gq0w522";51.19188;5.11662;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=1774798b8d961d77f0b7503f315c246338ef3505"
"gustomsc";"GustoMSC";"https://www.gustomsc.com/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=ac6b0e99a904fb6c0dc0d25f52bdfc7c4067aaf7"
"hanze-university-of-applied-sciences";"Hanze University of Applied Sciences";"https://www.hanze.nl/eng";"Netherlands";"Groningen";"https://ror.org/00xqtxw43";53.21917;6.56667;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=5d9c2146a4f24351aa958f667f106f6d956e480f"
"stedin";"Stedin";"https://www.stedin.net";;;;;;;"no";0;2;"https://research-software-directory.org/image/rpc/get_image?uid=19a15ce2bd7500ae391bba55d1a061d5d69e36d7"
"maastricht-university";"Maastricht University";"https://www.maastrichtuniversity.nl";"Netherlands";"Maastricht";"https://ror.org/02jz4aj89";50.84833;5.68889;"Education";"yes";18;12;"https://research-software-directory.org/image/rpc/get_image?uid=eedf68aa26b4adaa6214834cb4a1020f8ab3f0da"
"process";"PROCESS";;"Europe";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=0ec3ee0081307c97432889858e44f4d4c06fe8af"
"national-institute-of-chemistry";"National Institute of Chemistry";;"Slovenia";"Ljubljana";"https://ror.org/050mac570";46.05108;14.50513;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=b6c1ce519c8042d1647ecbfa654cae1de99482ec"
"netherlands-organisation-for-health-research-and-development";"Netherlands Organisation for Health Research and Development";"http://www.zonmw.nl/en/";"Netherlands";"The Hague";"https://ror.org/01yaj9a77";52.07667;4.29861;"Nonprofit";"no";0;5;"https://research-software-directory.org/image/rpc/get_image?uid=cdd9339829de81c00c6fa5bb445b1cdde91eebe2"
"accelting";"Accelting";"https://www.accelting.com/";"Netherlands";;;;;;"no";1;1;"https://research-software-directory.org/image/rpc/get_image?uid=cf6de6c079ff33bfb383dc36dae998927938a25e"
"am-obukhov-institute-of-atmospheric-physics";"A.M. Obukhov Institute of Atmospheric Physics";"http://ifaran.ru/ras/view/organization/history.html?id=5193";"Russia";"Moscow";"https://ror.org/03snt1857";55.774788;37.632378;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=f70b896f2173deffa24f5d26c772f7b67d9a6cf7"
"university-of-granada";"University of Granada";"https://www.ugr.es";"Spain";"Granada";"https://ror.org/04njjy449";37.18817;-3.60667;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=5e62aed6a30af593cbd3105daa786a491c5eff14"
"stony-brook-university";"Stony Brook University";"http://www.stonybrook.edu/";"United States";"Stony Brook";"https://ror.org/05qghxh33";40.92565;-73.14094;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=7b2fdbee4fc6f9953d49d45f35a2d812181b4c28"
"surfsara";"SURFsara";"https://www.surf.nl/en/about-surf/subsidiaries/surfsara/";"Netherlands";"Amsterdam";"https://ror.org/01k0v6g02";52.356731;4.954666;"Company";"no";4;14;"https://research-software-directory.org/image/rpc/get_image?uid=d01d80622429342dea118896e4b107a89bec191c"
"hochschule-dusseldorf-university-of-applied-sciences";"Hochschule Düsseldorf University of Applied Sciences";"https://www.hs-duesseldorf.de/en";"Germany";"Düsseldorf";"https://ror.org/00ftx0026";51.189516;6.795446;"Education";"no";3;0;"https://research-software-directory.org/image/rpc/get_image?uid=0491e67f79ca19e95d6e442a965ecd98a851ea82"
"university-of-calgary";"University of Calgary";"http://www.ucalgary.ca/";"Canada";"Calgary";"https://ror.org/03yjb2x39";51.05011;-114.08529;"Education";"no";5;0;"https://research-software-directory.org/image/rpc/get_image?uid=a8f1f3bb83c5f6a03400caf3eb473dec7e67358a"
"university-of-sheffield";"University of Sheffield";"http://www.sheffield.ac.uk/";"United Kingdom";"Sheffield";"https://ror.org/05krs5044";53.38297;-1.4659;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=28166b0d22915d3e184a7c6e9e22ceee2bf9468e"
"laboratoire-dannecy-le-vieux-de-physique-des-particules";"Laboratoire d'Annecy-le-Vieux de Physique des Particules";"http://lapp.in2p3.fr/?lang=en";"France";"Annecy";"https://ror.org/049nhh297";45.90878;6.12565;"Facility";"no";1;0;
"fraunhofer";"Fraunhofer";;"Germany";"Munich";"https://ror.org/05hkkdn48";48.13743;11.57549;"Government";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=ae40d25f8293f4da5061f92b31fe8012efbe0ef4"
"clariah";"CLARIAH";"https://www.clariah.nl";"Netherlands";;;;;;"no";1;5;"https://research-software-directory.org/image/rpc/get_image?uid=4d1cb29d12e868485ae3bbb50e351879596a1ce2"
"european-research-council";"European Research Council";"http://erc.europa.eu/";"Belgium";"Brussels";"https://ror.org/0472cxd90";50.85045;4.34878;"Government";"no";0;3;"https://research-software-directory.org/image/rpc/get_image?uid=b407dc3ea428e5e1a8e26db529a7cb7d91e2af4d"
"helmholtz-zentrum-dresden-rossendorf";"Helmholtz-Zentrum Dresden-Rossendorf";"https://www.hzdr.de";"Germany";"Dresden";"https://ror.org/01zy2cs03";51.05089;13.73832;"Facility";"no";3;2;"https://research-software-directory.org/image/rpc/get_image?uid=efe04d5b0edafa3f08ec03b2799e498ef9740fe1"
"university-of-guelph";"University of Guelph";"http://www.uoguelph.ca/";"Canada";"Guelph";"https://ror.org/01r7awg59";43.54594;-80.25599;"Education";"no";2;0;"https://research-software-directory.org/image/rpc/get_image?uid=3873079ba8253cdda1f9f3fe9c3d8742e045ec23"
"eneco";"Eneco";"https://www.eneco.nl/";"Netherlands";;;;;;"no";0;3;"https://research-software-directory.org/image/rpc/get_image?uid=eaabb9f59b98e160faf850cf308554a0eafb9604"
"university-of-belgrade";"University of Belgrade";"http://www.bg.ac.rs/en/";"Serbia";"Belgrade";"https://ror.org/02qsmb048";44.80401;20.46513;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=6091bf9bcae1aedbeedac83ea179cedbeccf4ec1"
"oilab";"OILab";"https://oilab.eu";;;;;;;"no";2;0;"https://research-software-directory.org/image/rpc/get_image?uid=fe7ec38134d29b475cb949b52bd2f4a639b1c72c"
"kws";"KWS";;"Germany";"Einbeck";"https://ror.org/02p9c1e58";51.815651;9.884588;"Company";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=d56e62caa143495c5f3ce1e7b9df87c1319cae36"
"danmarks-pelagiske-producentorganisation";"Danmarks Pelagiske Producentorganisation";"https://www.dppo.dk/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=3f3cc5a1c774b844f761cb019d11d71003711429"
"university-of-leeds";"University of Leeds";"http://www.leeds.ac.uk/";"United Kingdom";"Leeds";"https://ror.org/024mrxd33";53.79648;-1.54785;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=48050893a45eb32008381ae079f082a4c437d9d4"
"sorbonne-universite";"Sorbonne Université";"https://www.sorbonne-universite.fr/";"France";"Paris";"https://ror.org/02en5vm52";48.85341;2.3488;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=7b4cfb23cc33c9700fbdd1b8cd43bd36303d5304"
"carleton-university";"Carleton University";"http://www.carleton.ca/";"Canada";"Ottawa";"https://ror.org/02qtvee93";45.41117;-75.69812;"Education";"no";2;0;"https://research-software-directory.org/image/rpc/get_image?uid=c7204824b487d042a19f5cf2eb68ad226a15ddf2"
"tki-offshore-wind-netherlands-wind-energy-association-nwea";"TKI Offshore Wind, Netherlands Wind Energy Association (NWEA)";"https://www.nwea.nl/over-nwea/?lang=en";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=93c8e07b542894f7487a79496032f37fdadf89c5"
"anton-de-kom-university-of-suriname";"Anton de Kom University of Suriname";"http://www.uvs.edu/";"Suriname";"Paramaribo";"https://ror.org/02m8qhj08";5.813521;-55.217275;"Education";"no";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=35602a596bf2da153cf66fd1d2f1074660ddb53e"
"cicero-center-for-international-climate-research";"CICERO Center for International Climate Research";;"Norway";"Oslo";"https://ror.org/01gw5dy53";59.91273;10.74609;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=77c719923709a88cc0fe33f77b893d5692770e34"
"leids-universitair-medisch-center";"Leids Universitair Medisch Center";;"Netherlands";;;;;;"no";0;0;
"esiwace";"ESiWACE";;"Europe";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=495d04c5fbaae7075f70ee85a5211ceb2bd9373a"
"differ";"DIFFER";"https://www.differ.nl/";"Netherlands";"Eindhoven";"https://ror.org/03w5dn804";51.44083;5.47778;"Facility";"no";2;2;"https://research-software-directory.org/image/rpc/get_image?uid=36646fe77fa89006a61e0eeaed0dca4093442aa7"
"institute-for-sustainable-process-technology";"Institute for Sustainable Process Technology";"http://www.ispt.eu/";"Netherlands";"Amersfoort";"https://ror.org/05nqm0q11";52.151954;5.363968;"Company";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=037232fdee968f4f48203a4a7bc82fb4511247d4"
"nikhef";"NIKHEF";"http://www.nikhef.nl/";"Netherlands";"Amsterdam";"https://ror.org/00f9tz983";52.37403;4.88969;"Facility";"no";3;9;"https://research-software-directory.org/image/rpc/get_image?uid=ba3f44e0ab4a0f95b956dd8c754cd7643a16cb47"
"university-of-helsinki";"University of Helsinki";"https://www.helsinki.fi/";"Finland";"Helsinki";"https://ror.org/040af2s02";60.16952;24.93545;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=4bf94d8918576190285095d599b26d359eb465ce"
"heriot-watt-university";"Heriot-Watt University";"http://www.hw.ac.uk/";"United Kingdom";"Edinburgh";"https://ror.org/04mghma93";55.95206;-3.19648;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=b6ee89cb2378db1f19251fa0f1ff6402c5b88bb3"
"nunhems";"Nunhems";;"Netherlands";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=ac75ab1378c3c286f75e69ed12eb70f0822bc785"
"havstovan";"Havstovan";"http://www.hav.fo/index.php?option=com_content&view=article&id=273&Itemid=265";"Faroe Islands";"Tórshavn";"https://ror.org/034thfr92";62.00587;-6.779773;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=909f177304d948b93ddccbbbd6f6bf49b8d4b9d7"
"sams-research-services-ltd";"SAMS Research Services Ltd";"https://www.srsl.com";"United Kingdom";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=7ccdc71823af34759dd3aebe9f2ea253c20b2d82"
"institut-national-de-linformation-geographique-et-forestiere";"Institut national de l’information géographique et forestière";"http://www.ign.fr/";"France";"Paris";"https://ror.org/05jxfge78";48.85341;2.3488;"Government";"no";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=82c8d76a8575be0958590968169b770fae653e44"
"american-museum-of-natural-history";"American Museum of Natural History";"http://www.amnh.org/";"United States";"New York";"https://ror.org/03thb3e06";40.71427;-74.00597;"Archive";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=40951a0888a0fa0ae678dc52e70786dbd6b375ed"
"nederlands-forensisch-instituut";"Nederlands Forensisch Instituut";"http://www.nederlandsforensischinstituut.nl/";"Netherlands";"The Hague";"https://ror.org/04s2z4291";52.04464;4.35875;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=1f805e97fc216784605a690802c8a7f803e0f81e"
"university-of-alaska-fairbanks";"University of Alaska Fairbanks";"http://www.uaf.edu/";"United States";"Fairbanks";"https://ror.org/01j7nq853";64.83778;-147.71639;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=c62dae5111396cb3f5dc35bbaee4250db30b8dfa"
"amsterdam-university-medical-centers-location-vu";"Amsterdam University Medical Centers, location VU";;"Netherlands";"Amsterdam";"https://ror.org/00q6h8f30";52.37403;4.88969;"Healthcare";"no";2;8;"https://research-software-directory.org/image/rpc/get_image?uid=aad5192a7aab9cf43c933f3583e172a0c38fe6ec"
"phenotips";"PhenoTips";"https://phenotips.com/index.html";"Canada";;;;;;"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=6605b43e7071309b56643a7a2eb5f18d4ad0d437"
"university-of-curacao";"University of Curaçao";"http://www.uoc.cw/";"Curacao";"Willemstad";"https://ror.org/02a46nr93";12.12246;-68.88641;"Education";"no";0;0;
"ibm";"IBM";;"Netherlands";"Amsterdam";"https://ror.org/055yb9v95";52.37403;4.88969;"Company";"no";0;2;"https://research-software-directory.org/image/rpc/get_image?uid=897a0ef89cee8ebf13453383b69c1dc4fe503534"
"ecosystem-thematic-centre";"Ecosystem Thematic Centre";"http://www.icos-etc.eu/";;;;;;;"no";0;0;
"surfnet";"SURFnet";;"Netherlands";;;;;;"no";0;5;"https://research-software-directory.org/image/rpc/get_image?uid=9e270b340a1fbcb21244af11a626dff721b7ff0b"
"netherlands-cancer-institute-nki";"Netherlands Cancer Institute (NKI)";"https://www.nki.nl/";"The Netherlands";"Amsterdam";"https://ror.org/03xqtf034";52.37403;4.88969;"Healthcare";"no";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=44a6b7a45bb8a471d2823d60544eb60314de1c95"
"mcmaster-university";"McMaster University";"http://www.mcmaster.ca/";"Canada";"Hamilton";"https://ror.org/02fa3aq29";43.25011;-79.84963;"Education";"yes";2;1;"https://research-software-directory.org/image/rpc/get_image?uid=e58eac1501d5e6ab4e69f7776baceb00922453a7"
"interdisciplinary-physics-team";"Interdisciplinary Physics Team (InPhyT)";"https://github.com/InPhyT";"International";;;;;;"yes";5;3;"https://research-software-directory.org/image/rpc/get_image?uid=c108e591d3b769a3aad33ed20ebfab1372439e01"
"institute-for-atomic-and-molecular-physics";"Institute for Atomic and Molecular Physics";"http://www.amolf.nl/";"Netherlands";"Amsterdam";"https://ror.org/038x9td67";52.356559;4.948785;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=b0d52a98d71b5c34a7bab4c6cf8cc12a348028c3"
"gemeente-groningen";"Gemeente Groningen";"https://gemeente.groningen.nl/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=7c66131a2bb1f3fe552c0d4913d1d62e7545ed29"
"humboldt-universitat-zu-berlin";"Humboldt-Universität zu Berlin";"https://www.hu-berlin.de/en";"Germany";"Berlin";"https://ror.org/01hcx6992";52.52437;13.41053;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=790cd931e594b88881ef3e318dc3b8926d9cee81"
"universitat-politecnica-de-valencia";"Universitat Politècnica de València";"http://www.upv.es";"Spain";"Valencia";"https://ror.org/01460j859";39.47391;-0.37966;"Education";"no";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=e00c0cace8541380b000b883840b8383dfea110b"
"fluxys-belgium";"Fluxys Belgium";"https://www.fluxys.com";"Belgium";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=85a34737a657936576c8929f808f27dcbb855799"
"leiden-university";"Leiden University";"https://www.universiteitleiden.nl/en/";"Netherlands";"Leiden";"https://ror.org/027bh9e22";52.15833;4.49306;"Education";"yes";8;12;"https://research-software-directory.org/image/rpc/get_image?uid=16cbee73f965590ef85618aa3859f0f7b2bb74a2"
"research-data-alliance";"Research Data Alliance";"https://www.rd-alliance.org/";"Ireland";"Dublin";"https://ror.org/05dc6w374";53.360713;-6.251516;"Nonprofit";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=b2de1e4babe698d746020c076b7c78cc81b89a2a"
"university-of-stuttgart";"University of Stuttgart";"http://www.uni-stuttgart.de/home/index.en.html";"Germany";"Stuttgart";"https://ror.org/04vnq7t77";48.78232;9.17702;"Education";"yes";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=bfea90571875bc0491b6998ce7b2deeb73d10802"
"cornell-university";"Cornell University";"http://www.cornell.edu/";"United States";"Ithaca";"https://ror.org/05bnh6r87";42.44063;-76.49661;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=e7ac0a2a07f8d6dd39ea29ab7856f66b449c6651"
